2023-06-16T09:28:41Z,S36,UIA_F6-S36_FFT_02,WIP3613MUIAX000M1,"BatteryCapacity
","BatteryCapacity  43
"
2023-06-16T10:32:04Z,S36,UIA_F6-S36_FFT_01,WIP3613MUIAX000W3,"Please listen the sound
","Please listen the sound  
"
2023-06-16T11:02:56Z,S36,UIA_F6-S36_FFT_01,WIP3613MUIAX000TG,"BatteryCapacity
","BatteryCapacity  24
"
2023-06-16T11:14:34Z,S36,UIA_F6-S36_FFT_01,WIP3613MUIAX000WG,"Please listen the sound
","Please listen the sound  
"
2023-06-16T12:55:52Z,S36,UIA_F6-S36_FFT_01,WIP3613MUIAX000XH,"uart_rx_test
","uart_rx_test  
"
2023-06-16T14:40:30Z,S36,UIA_F6-S36_FFT_01,WIP3613MUIAX000XK,"BatteryCapacity
","BatteryCapacity  58
"
